ID,OrdID,OrdDate,ShipDate,ShipMode,CustID,CustName,Seg,Country,City,State,Region,ProdID,Cat,SubCat,ProdName,Sales,Qty,Profit,Ret,Pay,Ind1,Ind2
4884,772598d2-0929-463b-8fa3-74a4c1b42493,2021-08-12,2021-10-04,Eco,a0c834d4-5907-41f3-86f0-ec50f2fd4ed4,Jacqueline Olson,HO,US,Adamsfurt,Maine,South,56a838b7-9ea7-4b6c-8d9c-c1d96ec3bde6,Tech,Phns,Force religious control summer.,1205.98,4,92.18,1.0,COD,,
4885,79359748-830d-45fb-9e55-f583937fca74,2020-11-23,2021-05-02,Eco,824277ab-f1c5-4715-818a-d687e98e8bf3,Michael Johnson,Corp,US,Michellestad,New Hampshire,South,31d6db3d-b443-4c86-8926-a052c6ba315d,Furn,Fstnrs,Along lose option somebody provide.,1653.54,6,75.58,1.0,CC,,
4886,f63e698c-1495-4443-a9dd-a28dc8a3ea68,2020-12-01,2021-03-15,Eco,cca4df9b-2a35-4874-922a-5d86720bb13e,Nicholas Rose,Cons,US,North Keith,New Mexico,West,2c8be022-7c16-44a9-bd42-edc721a3922b,OffSup,Acc,Between politics consider live do start.,566.53,7,-49.86,1.0,CC,,
4887,1241e41f-bf9b-4282-b84f-10a238954923,2019-08-07,2019-08-27,Exp,5aa8f23d-101c-41aa-88d7-876eccd55bf2,Dana Foster,HO,US,Port Michele,Alabama,South,e39c1a48-b3d7-4b6b-ab87-b4dd30e4c90f,OffSup,Phns,Put mother our.,4238.62,10,33.69,,CC,,
4888,4c3a3507-834d-4af8-a885-f54f0eb8d58c,2021-01-26,2021-12-30,Exp,920baadb-31e0-4dcf-a8d4-d7cd4dbf5b0c,Joseph Cook,Corp,US,Skinnerview,Montana,South,3650c43f-49f9-4bd5-8b82-02a15f7ebeee,Tech,Fstnrs,School with defense box bad sea century.,2318.16,6,-40.33,,COD,,
4889,27af88b2-18ca-4afd-8af3-9c0ad6114060,2020-01-30,2020-11-13,Std,ca3f00bd-48b8-4352-8cb0-b758ca2adf95,Rodney Gregory,HO,US,Robertsview,Alaska,West,b2fd47b9-4cec-4d58-bde2-cf25fc0e2e22,OffSup,Fstnrs,Finally tough anything.,1497.27,3,-83.02,,PP,,
4890,088e79b2-77bd-40c0-9154-180a73f10705,2023-08-04,2024-02-20,Exp,00bed738-565c-49ce-b66c-02c355a443a1,Matthew Stewart,Corp,US,Jamesshire,Kentucky,North,5b701149-3494-4f93-9364-9696171bfd3b,Tech,Acc,Behavior old find thus share job sometimes.,3106.61,1,-54.74,,COD,,
4891,a133f919-c00e-40eb-86ca-c486ef7323f5,2020-03-02,2020-03-03,Std,4f27ff67-8f42-4c18-8dd4-f5adf52568ca,Mason Hayes,HO,US,Anneside,Vermont,West,2ff9a258-497c-466d-87f0-d6d5cfd664fd,Tech,Bndrs,Child eat most shoulder write late.,3818.7,2,-45.54,,CC,,
4892,cfbc2912-cad0-4938-ab1e-505380e77585,2023-08-28,2024-06-10,Eco,aafcfca6-39f7-4cc9-8d26-bbcb5394b39e,Donald Myers,Corp,US,Lake Kaylatown,Ohio,South,a275b4a7-dbf9-4120-a113-4ae2b6e79734,OffSup,Bndrs,Senior hold consider science able democratic.,4212.64,6,-39.94,,PP,,
4893,10e43f40-9226-47ad-90ae-6e504794d97c,2022-04-03,2022-12-18,Eco,9ca45d61-dd67-4683-a9ec-4afa3da71150,Jason Stuart,HO,US,East Susanfort,Alabama,South,940a868f-1971-4514-9a4f-9238fc23b8b0,OffSup,Bndrs,Offer speak some without vote life.,1052.79,10,79.47,1.0,CC,,
4894,cf1388a9-0426-4976-8912-c40cce331111,2023-09-03,2024-01-16,Eco,c269317b-6e5e-4c5a-a626-8d4e85e03ec2,Brian Duncan,Cons,US,West Ann,Kentucky,South,84be23f0-f223-44f9-ab9f-1eae2e342581,Furn,Fstnrs,Toward when different toward figure too evening.,3161.71,1,-26.31,1.0,COD,,
4895,082a880c-db15-47c5-9179-fbed25fcc873,2021-11-01,2022-06-27,Std,d566bed0-aaa5-4f75-990a-78f01a87791b,Julia Koch,Cons,US,Humphreyville,New Jersey,North,991d55a6-c32f-433f-baf9-4b0ccbdb5c6c,Tech,Bkcs,Themselves probably already information.,3256.79,5,73.39,,COD,,
4896,7aa55d54-9b09-49cf-a57f-7b0059046992,2021-11-09,2022-02-26,Std,bd7d8c7f-d1f1-47e2-8e82-a32652194ec4,Katherine Walker,Cons,US,Taraton,Alabama,East,9dcf73cc-ac3a-4425-88d7-30ade918ab94,Furn,Bkcs,Recently size number.,3502.57,2,-78.64,,CC,,
4897,cca9c215-df6f-4493-9e72-e2d5164d09bc,2022-08-04,2022-12-18,Exp,361ffb7a-0e94-473b-83c7-54f0b5829935,Thomas Stewart,Corp,US,Coffeyside,Wyoming,North,76469b1f-1ade-41e9-ae93-81b4492fa72f,Tech,Fstnrs,Describe defense floor.,902.84,3,-3.32,1.0,CC,,
4898,b2d492ee-5855-4735-aebb-20b9b891c217,2021-11-06,2022-10-21,Eco,688a16c0-f6e5-40ee-b43d-0c706b2c1b75,Christina Strong,HO,US,Carlaside,New Mexico,South,a09a24b7-71ee-4975-ac1b-8ac5f614548e,OffSup,Fstnrs,Real end read financial.,1647.26,7,69.63,1.0,COD,,
4899,7f18bb25-2926-44a6-8428-b71c25f6ed18,2022-07-01,2023-02-08,Exp,9c061e7c-cffe-4c9b-b65b-d670b9492d23,Stephen Dawson,HO,US,South Monicahaven,Arizona,North,888a4da2-92a7-4df7-9415-a6ed40930939,Furn,Bkcs,Size nearly game professor cell use.,2346.23,7,50.37,1.0,PP,,
4900,4c11dbc5-6382-487b-a53c-dc5caf25d535,2020-11-07,2021-06-07,Eco,3519b5b7-494c-46e1-a44f-5c3645c54c09,Maureen Long,Cons,US,Timothyland,Vermont,South,9cd57cd3-9c4b-4d06-8dcf-fb18fee17e89,Tech,Acc,Road various activity approach series day never.,997.78,6,18.86,1.0,CC,,
4901,f22eb875-7781-4b0b-991c-61af4cbeef4d,2020-07-27,2020-12-06,Eco,64e3a4b1-3a12-4a27-8314-fd0761b143b1,Johnny Tucker,HO,US,South Jasminetown,Wyoming,North,3e3548f8-03cb-420b-a46a-7ddd41a2a3c9,Tech,Bkcs,Generation drug general no.,1902.66,8,59.08,,PP,,
4902,89c30077-7cf7-4749-bb70-64e1c89b5401,2022-08-24,2023-03-29,Std,07488412-e8c0-4c52-872c-8191fe105797,Lauren Martinez,Corp,US,East Lisaview,New Jersey,North,a4cd507f-888f-48c5-8332-07bd5c092409,Tech,Acc,Start ground note.,3267.27,4,82.06,1.0,COD,,
4903,3d0038f9-80ec-4eff-baaf-0c0eadb290f5,2021-04-05,2021-10-16,Eco,831d6485-1815-4e71-bf89-e378a72f035b,John Jones,Cons,US,South Meganfurt,Arkansas,East,f7dbfc7b-8cc2-4184-9354-ce2544863d7b,Furn,Bkcs,Than adult standard write.,4036.94,2,-56.24,1.0,PP,,
4904,d54cf2fd-a060-4024-8778-aaf83e0595e6,2021-04-10,2022-01-01,Eco,4e86df11-1e73-4e61-bb11-3435cec093a7,Jeffery Torres,HO,US,Thomasport,West Virginia,North,524d4845-d4ed-43ab-bcbf-d97a425f7440,Furn,Phns,Paper community stay artist.,1770.47,5,-13.57,1.0,CC,,
4905,3018202b-cf7c-449a-a1d8-e2304d089b6f,2021-01-20,2021-10-30,Eco,db60f480-2357-454d-8e71-1a6c8b84f3db,Michael Rogers,Corp,US,Judithside,South Carolina,North,fadde691-a3f6-4e8b-86f1-2102eb8276b4,Furn,Bndrs,Catch stay language buy pick.,1888.43,9,-27.11,,COD,,
4906,4943063c-6420-4578-aa7e-319c6d2532d0,2023-10-20,2024-10-07,Std,2d52c7a8-5a27-4132-8066-6bcae4050574,Matthew Carroll,Cons,US,Lake Margaret,Indiana,North,438f657e-c2d5-432b-9713-6960931045cd,Furn,Fstnrs,Bill arrive sit wish bad wind.,3948.02,9,45.59,1.0,COD,,
4907,321ebd3c-7016-4897-8347-56af42147363,2023-07-31,2024-01-11,Std,ea76619d-a8a8-427f-8d7c-dda042087eb7,Amy Meza,Cons,US,New Linda,Nevada,East,b5285e71-3b92-4e2e-a247-254353c47b0e,Furn,Bkcs,Especially recognize author only see.,3639.97,9,97.38,1.0,PP,,
4908,4c032b8d-8585-4eff-8c4a-7db7865f683e,2021-04-03,2021-10-10,Exp,29e762ae-efec-4809-aa9d-77315ed156a8,Carrie Greer,HO,US,Port Christinaland,Michigan,North,ade509b7-eedf-425a-be77-2dfa751eaeac,Furn,Bkcs,Southern policy glass skill mouth two minute.,4661.37,8,-97.79,1.0,CC,,
4909,dccce928-143b-4d34-9fa3-6e952cde44f0,2021-05-04,2022-02-21,Eco,cc219d38-2d92-4242-b585-ffc9152c9078,Mark Russell,Corp,US,Michaelfurt,Idaho,East,3752995e-7927-4145-b828-d5d972045c3b,Furn,Bndrs,Race difficult a late worker campaign win tree.,900.25,7,-49.23,1.0,COD,,
4910,bf448b11-960d-49a8-99d9-4901d3e0a8f0,2022-12-24,2023-04-23,Eco,914f9e7b-6491-4250-91a4-530ca368f81e,Charles Franklin,Cons,US,West Dustin,Nevada,East,c7ac5c61-7f79-4d48-9a39-c6cc1f2b7ba0,OffSup,Bkcs,Mouth back rest return remain light office.,4416.45,7,-9.31,1.0,CC,,
4911,b80bc427-3a4a-48dc-aca5-b8c4ec89959e,2022-03-13,2022-07-04,Exp,a33bcbae-ca6b-4569-9163-215d48c87d0c,Allison Hill,HO,US,Ruizstad,North Carolina,North,11b94d51-9738-498e-ac69-a1af7625e29d,Furn,Phns,Ball against her or.,2292.56,3,20.29,1.0,PP,,
4912,d7183100-b954-4fd9-8650-a673951ff154,2022-04-01,2022-10-01,Std,0affdbfb-266a-4ff6-b31f-31b1297c5d58,Gerald Johnson,Corp,US,East Michael,Florida,South,ec2c999f-ee1c-4a43-ad9e-a33faacf6abb,OffSup,Bndrs,Music television cut general.,2675.07,6,7.25,,COD,,
4913,886a3b12-b9d3-49e5-87ba-75b9cfeeb2a0,2023-05-07,2024-01-04,Std,5c4f1746-d241-40a7-87d8-c51544bfb9da,Eric Woods,Corp,US,Lake Kellyland,Illinois,West,33b00921-d7d4-4450-9846-e5c7bb872764,Furn,Bkcs,While he husband interview message.,3731.03,5,-50.61,1.0,PP,,
4914,888771bd-4f67-4b33-aece-58149da76f8f,2020-12-07,2021-02-17,Exp,359a1d88-f9ce-4910-a4b7-187711eb3039,Karen Martin,Cons,US,New Matthewview,Montana,South,6f2f723c-ce18-4eff-83b9-8c6ab6d1cecd,Furn,Bndrs,As security gas actually or.,4981.65,6,-59.42,,COD,,
4915,89dbd9f6-c0a2-4ff2-b5b0-add83342f25e,2023-01-20,2023-07-30,Exp,a652c9f0-0321-4b43-9bb8-5b69cc1f030d,Michael Robinson,HO,US,New Christopher,Nevada,East,0f7ae10d-6e31-42e2-8ce8-1997c1205ff4,OffSup,Bkcs,Early quality sea current today pretty operation.,3187.38,8,98.13,1.0,CC,,
4916,15c91a3f-4781-4ad3-94a0-416e6abf242c,2023-07-25,2023-12-16,Std,d4f86101-fb66-4ad8-ac4a-77d10fc0887e,Shelia Davis,Cons,US,Nguyenport,Alaska,West,fdea8fa0-8607-4765-9977-2fa3bfcb28d3,Furn,Fstnrs,Drive nature believe method great.,1353.55,2,12.85,1.0,CC,,
4917,e2640bf9-fba1-4291-8993-74c259a902ef,2020-01-16,2020-11-02,Exp,b221b644-3ecd-4c3a-80b3-dae30427f5f4,Brian Cole,Cons,US,North Carolineborough,Colorado,South,40840196-782d-403b-adb0-a12f4d4b01b0,Tech,Bkcs,Other kid it hand line book east.,2963.41,6,-68.06,,COD,,
4918,6a7f9dcb-2757-405b-b398-40f1d127150f,2019-08-28,2020-08-26,Eco,ca9e4cef-ef18-4635-90e2-439058b1d2cb,Karen Hansen,HO,US,New Cassandra,South Dakota,East,675e4da9-fa1e-47c0-9a70-e7fd79ef5192,Furn,Acc,Accept than wall indeed hair special.,4142.9,7,23.23,,CC,,
4919,757d77ac-ca52-4e6b-a7ed-49aeb3ce1b0e,2021-04-15,2022-03-28,Exp,a405c03c-4185-4574-bd77-031c7f154d54,Dawn Morris,Corp,US,North April,Kentucky,West,fff6f4ab-eac7-4410-95d4-d965f696b0f6,OffSup,Bndrs,You short meeting attention pick six teacher.,1308.14,9,22.87,,PP,,
4920,0d604365-dfae-43a5-89c6-e332d64701a1,2022-02-17,2022-05-24,Exp,03bb61cd-ca08-47f2-be8a-1fb9458cc788,Meghan Smith,Corp,US,New Johnland,Pennsylvania,North,57cef9e5-89b9-418d-a8ef-5c14bb488a0e,OffSup,Fstnrs,Hair focus cup central.,1030.57,9,-67.81,1.0,PP,,
4921,5fab32eb-7e56-4e99-929b-8edf40335750,2022-01-14,2022-03-21,Exp,05aaf3af-cdba-4443-90d2-28b590e3583b,Ryan Wilkerson,Cons,US,Cobbhaven,Alabama,South,cc78f711-5fe5-4434-8a70-a4b95cf316e3,Tech,Bkcs,Push change Mr into first.,4274.55,10,-0.48,1.0,COD,,
4922,7182f919-5f09-41fd-ad2e-68bea7bd1cc4,2022-10-10,2023-08-07,Std,78d2efad-3a35-4d21-93e8-9e34ac7ef8e7,Megan Haley,HO,US,Lonnieport,Massachusetts,South,b97691e1-f025-4f51-9b68-670f2d121d3d,Furn,Bkcs,Help be perhaps let. Body theory billion.,2840.77,8,-75.04,,COD,,
4923,cd8bd627-ee91-4c79-81e5-e0132c4b11fe,2022-10-19,2022-11-11,Eco,510a3106-1e95-4b4c-b90f-2dfda914d853,Mark Callahan,Cons,US,Brownstad,Wyoming,West,48029e00-ac57-4475-b012-9f218db3104c,Furn,Bkcs,Whole evening news scene employee few fire.,236.82,7,-6.97,1.0,COD,,
4924,08f09f9b-5cb8-4260-bba6-46c55e29aeb0,2021-10-25,2022-03-15,Std,6e530382-a75c-483a-a5b1-6f3f8ae4d7ae,Dr. Cheryl Vargas,HO,US,Lake Erica,North Carolina,West,427ecc18-3d65-4309-966e-e06440cc391f,Tech,Acc,Message bad dinner open.,2131.43,1,27.89,,CC,,
4925,fa0928f9-929d-40fb-8045-c8bdccc6e5d3,2024-01-11,2024-04-26,Exp,ccb9eaac-2d42-4617-9903-9d9cdc46aac5,Dean Santos,HO,US,West Russell,Colorado,South,2cadb30c-83c4-45f4-8af7-21ce44a9695c,OffSup,Phns,Whether try movement cover reveal image light.,2285.12,4,77.9,,CC,,
4926,e68df522-0c27-41d7-b45c-1fa18349d517,2021-05-16,2022-01-30,Exp,d19fdaa5-ca18-4f0b-8fea-50b7a82031ad,Derek Snow,HO,US,East Chadhaven,Virginia,South,50a8c7f3-1b9b-4d77-ade4-746cc5c60044,Furn,Fstnrs,Admit kind remain choose about.,2797.73,1,-2.86,,CC,,
4927,b0983224-11a4-4a6c-a2ef-553369bec0f1,2020-06-28,2020-07-31,Exp,612a6ddb-fd7a-4719-a5da-cbb26ad51b2a,Andrew Gomez,Cons,US,Christopherside,Nevada,North,d86ef289-0a8d-42e8-bc69-4fd780073050,OffSup,Bndrs,Nearly increase write speak.,3053.65,2,89.13,1.0,CC,,
4928,7ab1e22e-4c22-40f7-9ffb-c2139752842a,2021-12-15,2022-11-11,Exp,3a8608a7-bd97-4a1d-9614-775d09526369,Thomas Thornton,Corp,US,Williamborough,Nebraska,North,1789bbde-ddce-4a19-b448-b6d2d91efe4b,Furn,Phns,As model top.,1163.64,2,-93.49,1.0,CC,,
4929,e7d86c59-f094-43ca-af1f-c43519bf5c91,2022-11-26,2022-12-08,Std,a2f9ec12-c2e4-4c84-ad2d-e82f2366bb60,Jeffrey Rose,HO,US,Port Theresa,Wyoming,West,e73fdfbb-0229-4779-9b23-78d8efb94b68,Furn,Bndrs,End yet will physical short age.,2561.04,10,-58.95,1.0,COD,,
4930,89fb9308-af89-479e-aae7-75c451ff985a,2019-12-14,2020-01-25,Eco,4838d47b-070d-43b8-9bbb-3637b5f2bca3,Veronica Walton,Corp,US,Port Kayla,Indiana,West,39fbe004-bce0-4006-b607-b3a4f3230841,OffSup,Fstnrs,Guy over no wait field energy.,2583.73,2,84.19,,PP,,
4931,e9603699-6f18-447f-a9c1-ac61fccca827,2022-02-13,2023-01-12,Exp,c903caec-2081-4fc8-82f8-1e6489b42449,Tyler Cruz,HO,US,Valenciahaven,Wyoming,South,0f956fed-e229-464b-ad88-b70cc6f2c5fa,Tech,Fstnrs,Common with body cost mission laugh trouble.,2021.97,6,39.37,1.0,CC,,
4932,4d52b5cf-9e41-4c03-9520-1020144f639c,2022-04-20,2023-01-27,Std,187d1d4c-7430-438a-b6a1-1f93cf2b98ec,Samantha Brown,Cons,US,Lake David,Connecticut,North,5508332e-3dd4-40c7-a2db-f99f94941dbc,Furn,Bndrs,Power health attention magazine recently.,1570.93,7,16.55,,PP,,
4933,c0e401a2-66e0-4fb8-aa45-bbdaf4cfbf03,2021-08-23,2022-07-23,Eco,c879f94f-6234-4af4-9804-5c7d8b93d4b5,Steven Moses,Corp,US,West Christinamouth,Connecticut,South,8735ec1a-9e84-46be-8f9a-6382512d9ff7,Tech,Fstnrs,Finally reality become.,3848.16,8,-59.99,1.0,PP,,
4934,9c76c03a-8091-44d6-abf2-cab5be1f1dfa,2022-02-27,2022-03-25,Eco,05936015-043a-4cf3-8e30-889f331a1b95,Dustin Perry,Corp,US,Lake Michael,Washington,North,2f9c3a60-83c4-4a12-9f1a-95a1b7d42614,Tech,Acc,Onto despite early usually beautiful society bag.,3896.81,5,83.38,1.0,CC,,
4935,159555be-ecf2-4852-bcee-8aacf1fed9b9,2022-07-05,2022-07-12,Eco,f06d90f7-43ed-4efe-bc54-3da46e41d9aa,Brandon Walsh,Corp,US,New Christina,New Jersey,East,008ceda1-704c-4f9f-9a85-f87ed3a543fc,OffSup,Bndrs,Ten science friend industry.,2914.17,9,-18.34,1.0,COD,,
4936,9c77ea8d-baf7-428f-b3e2-b9eda2959b9c,2021-12-12,2022-01-12,Eco,ad02c069-0c23-4ed8-a63b-8a6feaf96df1,David Alexander,Corp,US,West Christopher,West Virginia,East,e39d23e8-cbcd-40c8-9c3b-6b63f7dbb220,OffSup,Bkcs,Trade coach reality coach star notice bank.,4770.66,2,-57.34,1.0,PP,,
4937,b25c003d-6ef3-4120-8498-705b3d4c3888,2020-01-11,2020-10-10,Std,3a5df132-774f-4876-8f45-6f9293ae5ac2,Amanda Mack,HO,US,New Daniel,Massachusetts,North,929c12ba-daa6-4530-b347-629004de0bda,OffSup,Bkcs,Hand everyone section few our rock.,3980.8,4,72.55,1.0,PP,,
4938,e752f868-e35b-4aa0-88df-c753e0385c90,2022-01-23,2022-12-15,Std,157193fd-977d-4e20-a794-e1b3c9ffa1f2,Sharon Ramirez,HO,US,South Amybury,Pennsylvania,East,cbaa2314-78a0-4785-887e-a8eaa699c0c6,Tech,Fstnrs,Total begin poor.,2224.57,6,21.1,1.0,COD,,
4939,9bcae203-6942-44e7-9119-04e61e9997c9,2023-11-15,2024-03-19,Exp,9aec69ab-735a-486b-9a27-3424d0bb7cdd,Amy Hunt,Corp,US,Melissafurt,Tennessee,West,223869fb-b205-44f2-9fba-3b447b5b6f9b,OffSup,Bndrs,Mean six itself sometimes gun agree.,2393.88,4,53.47,1.0,CC,,
4940,5a5929b9-7e0e-46a4-ba77-00529adcdc77,2021-04-18,2021-10-16,Eco,11a72305-1d2d-427d-bfba-ad16737b5daa,Mary Jones,Corp,US,Stephaniechester,Missouri,East,90ac338c-fc76-4a75-8b5e-583fbfd1940a,OffSup,Acc,Wait must figure good might.,4336.6,1,-25.53,,CC,,
4941,8611420a-0888-45ea-9713-4cf2c929ec1a,2022-12-27,2023-01-06,Exp,4d895a69-5fcb-40b6-b7c1-58547e8b5947,Angela Bowman,HO,US,Sanchezshire,Kentucky,East,12a4ee4a-91cc-48ac-b827-7dd629ed39f7,Tech,Fstnrs,Talk guy reality three sing against.,3266.84,4,-86.21,1.0,CC,,
4942,327288c7-0f24-412d-a050-5f2b1438f14a,2022-03-08,2022-11-17,Std,b30fc197-e571-4fac-a70a-c7b4833a9631,Tina Nichols,Cons,US,Garrettchester,Ohio,East,6850a46f-6511-4cc5-8d6b-f75c0c697e3a,Furn,Bkcs,Value their bar design level.,287.12,4,6.66,,CC,,
4943,2f44cccd-e4bd-41a2-b9f9-475fc098273f,2021-07-26,2022-04-03,Eco,84e9935c-482c-4a30-b0ea-b013cb28272e,Yvonne White,HO,US,Florestown,Iowa,South,c36d1349-8751-478d-9ec1-ba5d97f61c49,Furn,Bndrs,Else cut share inside appear lawyer.,424.48,4,-94.17,,PP,,
4944,7e893e49-f31e-48ab-8993-102ccd74720a,2023-02-08,2023-12-27,Eco,c05764ec-c341-40c2-8e91-e1a81f09231d,James Reese,Cons,US,Lake Christophermouth,Wyoming,South,a112c518-7f5a-41d0-a597-344c79e5f007,Tech,Phns,Who win purpose reduce us without kitchen exist.,3045.25,5,-47.72,,COD,,
4945,347e7033-7c57-4d3a-8e45-689a81a1397b,2023-01-19,2024-01-04,Eco,734dda6f-5aad-4bd7-ac15-3a6ae84c4f24,Robert Hawkins,Cons,US,Lisaton,Montana,East,0db860de-2a85-4fa8-b617-8da3c2c2d2d4,Tech,Bndrs,Lot most other house result.,851.21,6,81.83,1.0,COD,,
4946,bd1e4be9-dad5-479f-87d7-de8d8055f8dc,2023-07-13,2024-02-22,Eco,f737aa73-d998-4ebf-96f4-b078a6b3aca8,Cynthia English,HO,US,South Alexandraville,Massachusetts,North,4098603f-82bf-4b1e-b6f4-ec2c6dcfdd5f,OffSup,Acc,Produce far consumer describe responsibility.,2548.86,1,-73.99,,COD,,
4947,a024cfb1-bfaf-412d-b188-b46fcc231505,2020-10-17,2020-11-09,Std,4142d61e-de5b-4d24-b93e-d02f0bdb5df4,Stacy Hill MD,Corp,US,Russellstad,New Mexico,North,cd450af9-651d-4794-baa4-a0c1ff07a450,Furn,Acc,Yard similar trip hospital buy.,4327.37,2,-81.6,1.0,COD,,
4948,1aac519e-5032-48b5-abc6-6922fd43fe9f,2020-11-09,2021-01-17,Exp,42b8065e-2a0f-4feb-b28b-8b2b693bedfd,Nancy Diaz,HO,US,Tinaborough,Ohio,North,7734e48d-d25f-4df7-b495-b10b4cbb8936,Tech,Bndrs,Gas foreign street born kid member.,3658.98,9,57.61,,COD,,
4949,3f9a411e-a525-4d28-8b5f-8c08fbd02eb8,2020-03-01,2020-08-30,Eco,ddbd6e07-252f-404d-aa3a-414622c6c02a,Maria Robinson,Cons,US,North Eduardo,Mississippi,South,2c2c9a18-079e-4458-a604-9affab17bc60,OffSup,Phns,Choose nation entire form.,2353.79,1,92.7,1.0,PP,,
4950,474ae055-c777-49e6-8ab9-90a04955b36f,2020-08-01,2020-10-02,Exp,c6801bee-ace4-4556-91c4-91ace08af6ac,Jeffrey Shea,Cons,US,Dunnfurt,Mississippi,West,e3fbfb33-c5e5-4850-b41f-c4a47ef10941,Tech,Bkcs,Win system speech act finish marriage cut see.,4147.23,4,-44.93,,CC,,
4951,40978e05-15b3-4a50-abab-8de57b039642,2021-02-23,2021-04-28,Exp,c8e4ee19-88e7-4af2-9981-7c429b913e71,Sarah Crawford,HO,US,Webertown,Alabama,East,cfb259d6-c746-4ed5-9bff-fbffc8f4436d,Tech,Fstnrs,Happen site kid expect throughout serious.,1159.89,6,-81.1,1.0,PP,,
4952,95b94f6e-4c32-4209-b39b-6d0f53177a6f,2022-10-09,2023-03-30,Exp,01f7f47c-b9d7-4a02-b90d-0b8479e2f067,Kevin Lewis,Corp,US,Emilystad,Mississippi,North,4749eea4-111b-4ec4-a73b-c9f950a34a9f,Furn,Fstnrs,Argue section fight feeling whole.,4176.43,10,69.59,1.0,PP,,
4953,121bcc08-f5ab-4a65-b201-607ffe2c0f23,2022-03-15,2022-12-25,Exp,6cc5fcf1-4ce5-4cc0-8018-b6f07197c3dd,Phyllis Potter,Cons,US,West Cindy,Virginia,North,d80517f5-eaab-4629-b631-eee62d2815d5,OffSup,Acc,Exist police continue deep vote left.,4970.91,5,-92.99,1.0,PP,,
4954,4651bfa2-84fc-43b1-8fb7-8ed5dd6f0729,2022-08-26,2023-07-12,Exp,6fa63f2b-326a-4eda-a85f-bc0e4d70e113,Kevin Snyder,HO,US,Mcguiretown,Oklahoma,South,8468c10e-d5b0-428e-8f4e-0bc807bf9947,Furn,Phns,Shake many hand free play central real.,4823.4,7,30.82,1.0,PP,,
4955,fdb859fc-a854-4672-8d47-f45959f6e007,2021-05-07,2022-03-27,Eco,27db55d4-a983-46d7-ba5e-5e6a7d6ed2ed,Thomas Morris,HO,US,Lauraburgh,Indiana,West,f407cc60-14f4-45ff-9893-69e132293aba,Tech,Fstnrs,Visit value it local.,1733.63,8,66.92,,PP,,
4956,9bc21352-157b-4492-811a-5b05cde2d3e3,2021-12-26,2022-10-19,Std,f953e50b-45dd-4c29-ba57-cace3cf174be,Jay Flores,Corp,US,Port Davidshire,Indiana,South,c4f8bebc-6b76-42a5-83b4-6fb3ba8d32ab,Tech,Acc,Hundred create marriage same direction.,2204.2,7,-36.19,1.0,CC,,
4957,270f7528-3f94-411b-9ca0-860277f9d8d8,2022-11-19,2023-07-14,Std,bdbf6d0f-e2c6-469d-bc37-669dd91c5cc9,Kristin Smith,HO,US,Hillside,Virginia,North,b35ca573-78ce-4ade-b0ef-09ea61b2e54b,OffSup,Acc,Quality let morning office chair hope.,2967.99,10,46.29,,COD,,
4958,1594a671-02d0-4476-930f-e148bdf00ddc,2023-02-25,2023-11-21,Eco,774403d6-0d6a-4cfa-bcdc-7f339037d673,Ariana Kim,HO,US,Port Williamview,New York,East,84ac7883-e2ea-49f9-bf65-0cb66e264964,OffSup,Acc,Mean market foot instead.,732.48,3,-49.88,,COD,,
4959,b0b40c36-6926-44aa-aa6b-34fb50167118,2021-04-29,2021-08-31,Exp,1b4cc278-29ae-4189-93a7-c866a282a5a1,Amanda Horn,Corp,US,East Marcus,Virginia,West,71588507-0f4d-470c-a342-159c4758fe0b,Furn,Acc,Cold surface economy simply nor dinner.,3242.49,8,-18.1,1.0,CC,,
4960,f4db6521-0c43-4afc-92f2-58ed90188c75,2021-09-18,2021-10-24,Std,97f1a818-8d09-4290-896c-a4b484234fbc,Jeremy Cain,HO,US,North Hannah,Kentucky,East,0805bc31-282d-41f8-b1a9-24398f0ba44d,OffSup,Fstnrs,Tv time challenge sing despite.,970.03,3,64.94,,PP,,
4961,58088815-d812-4124-acf2-b6d159a96188,2020-10-03,2021-10-01,Eco,395e798b-da5d-48da-b5f3-aee8c1e335a5,Zachary Cook,Corp,US,Michaelport,Louisiana,West,e903f17b-0cc4-4f4e-a873-610fd4ecc36d,Tech,Phns,Factor buy check hard executive fine.,4471.31,8,-46.52,,CC,,
4962,851f498a-ef8e-402d-b5a5-e0da68763a9b,2020-11-16,2021-05-11,Eco,c1459cbb-f22e-4132-ab4d-f0a30e524c12,Mrs. Stacey Marks DDS,HO,US,West Rachel,Nevada,South,61c4c433-60d1-44e1-92b6-65280d5cbf18,Furn,Acc,Fact strong just south ever live ever.,2558.59,7,17.99,,COD,,
4963,f1b34f69-45cf-4987-921f-40105b1ad3cb,2022-12-30,2023-08-01,Std,99e83c70-c0a5-4dd6-bb75-d7aba9d17d35,Darlene Meyers,Corp,US,Port Carla,Illinois,East,86bc5e9e-34da-4b76-b498-d44a14745cdd,Tech,Bkcs,Conference enjoy wind. Soldier anything four.,1462.54,8,22.22,,PP,,
4964,f7f2368c-eea4-4321-80a9-79ebb4aea17e,2023-08-29,2023-12-27,Eco,45f77b10-f9a4-4221-b5f1-3f6a32c1a545,Jesus Rodriguez,Corp,US,New Robert,West Virginia,East,4d4f1286-3902-4c9a-95ee-7fd1b7d48e08,Tech,Fstnrs,Section rest include should successful produce.,2258.91,9,73.79,1.0,PP,,
